Date,Category,Amount,Payment Method,Month,Month Name,Day,Weekday
2022-06-01,Shopping,154.55,CASH,6,June,1,Wednesday
2022-06-01,Shopping,279.2,CARD,6,June,1,Wednesday
2022-06-01,Shopping,489.37,CASH,6,June,1,Wednesday
2022-06-01,Shopping,934.78,CASH,6,June,1,Wednesday
2022-06-01,Shopping,200.77,CARD,6,June,1,Wednesday
2022-06-01,Shopping,779.47,CASH,6,June,1,Wednesday
2022-06-01,Shopping,559.02,CARD,6,June,1,Wednesday
2022-06-01,Shopping,528.58,CARD,6,June,1,Wednesday
2022-06-01,Shopping,751.73,CARD,6,June,1,Wednesday
2022-06-01,Shopping,657.7,UPI,6,June,1,Wednesday
2022-06-01,Shopping,429.16,UPI,6,June,1,Wednesday
2022-06-01,Shopping,568.04,CASH,6,June,1,Wednesday
2022-06-01,Shopping,600.36,CASH,6,June,1,Wednesday
2022-06-01,Shopping,598.66,CASH,6,June,1,Wednesday
2022-07-01,Shopping,452.44,CASH,7,July,1,Friday
2022-07-01,Shopping,264.56,UPI,7,July,1,Friday
2022-07-01,Shopping,326.01,CARD,7,July,1,Friday
2022-07-01,Shopping,210.26,UPI,7,July,1,Friday
2022-07-01,Shopping,502.44,UPI,7,July,1,Friday
2022-07-01,Shopping,503.54,CARD,7,July,1,Friday
2022-07-01,Shopping,673.21,UPI,7,July,1,Friday
2022-07-01,Shopping,376.05,UPI,7,July,1,Friday
2022-07-01,Shopping,680.38,UPI,7,July,1,Friday
2022-07-01,Shopping,215.09,UPI,7,July,1,Friday
2022-07-01,Shopping,222.32,CASH,7,July,1,Friday
2022-07-01,Shopping,394.6,CASH,7,July,1,Friday
2022-07-01,Shopping,867.9,CASH,7,July,1,Friday
2022-07-01,Shopping,236.87,UPI,7,July,1,Friday
2022-07-01,Shopping,195.59,UPI,7,July,1,Friday
2022-07-01,Shopping,610.19,CARD,7,July,1,Friday
2022-07-01,Shopping,373.94,CARD,7,July,1,Friday
2022-07-01,Shopping,131.36,CASH,7,July,1,Friday
2022-07-01,Shopping,215.0,UPI,7,July,1,Friday
2022-07-01,Shopping,95.68,UPI,7,July,1,Friday
2022-07-01,Shopping,326.38,CARD,7,July,1,Friday
2022-07-01,Shopping,522.03,CASH,7,July,1,Friday
2022-07-01,Shopping,596.76,UPI,7,July,1,Friday
2022-07-01,Shopping,491.25,UPI,7,July,1,Friday
2022-07-01,Shopping,643.14,CASH,7,July,1,Friday
2022-07-01,Shopping,256.51,UPI,7,July,1,Friday
2022-07-01,Shopping,614.85,UPI,7,July,1,Friday
2022-07-01,Shopping,203.9,CASH,7,July,1,Friday
2022-07-01,Shopping,707.92,CARD,7,July,1,Friday
2022-07-01,Shopping,387.41,CARD,7,July,1,Friday
2022-07-01,Shopping,420.83,CASH,7,July,1,Friday
2022-07-01,Shopping,409.71,CASH,7,July,1,Friday
2022-07-01,Shopping,117.96,UPI,7,July,1,Friday
2022-07-01,Shopping,381.74,CARD,7,July,1,Friday
2022-07-01,Shopping,388.57,CASH,7,July,1,Friday
2022-07-01,Shopping,208.69,UPI,7,July,1,Friday
2022-07-01,Shopping,207.22,UPI,7,July,1,Friday
2022-07-01,Shopping,808.62,CARD,7,July,1,Friday
2022-07-01,Shopping,249.92,CASH,7,July,1,Friday
2022-07-01,Shopping,557.24,CASH,7,July,1,Friday
2022-07-01,Shopping,359.7,CARD,7,July,1,Friday
2022-07-01,Shopping,322.3,CARD,7,July,1,Friday
2022-07-01,Shopping,237.55,CARD,7,July,1,Friday
2022-07-01,Shopping,446.8,UPI,7,July,1,Friday
2022-07-01,Shopping,333.83,CARD,7,July,1,Friday
2022-07-01,Shopping,189.96,CASH,7,July,1,Friday
2022-07-01,Shopping,766.83,CARD,7,July,1,Friday
2022-07-01,Shopping,266.03,UPI,7,July,1,Friday
2022-07-01,Shopping,180.81,CARD,7,July,1,Friday
2022-07-01,Shopping,84.63,CARD,7,July,1,Friday
2022-07-01,Shopping,374.25,CASH,7,July,1,Friday
2022-07-01,Shopping,221.26,CASH,7,July,1,Friday
2022-07-01,Shopping,146.86,UPI,7,July,1,Friday
2022-07-01,Shopping,630.35,CASH,7,July,1,Friday
2022-07-01,Shopping,229.92,CASH,7,July,1,Friday
2022-07-01,Shopping,340.99,CARD,7,July,1,Friday
2022-07-01,Shopping,122.38,CARD,7,July,1,Friday
2022-07-01,Shopping,598.67,UPI,7,July,1,Friday
2022-07-01,Shopping,321.69,UPI,7,July,1,Friday
2022-07-01,Shopping,134.57,CARD,7,July,1,Friday
2022-07-01,Shopping,414.64,CARD,7,July,1,Friday
2022-07-01,Shopping,209.84,CASH,7,July,1,Friday
2022-08-01,Shopping,629.61,UPI,8,August,1,Monday
2022-08-01,Shopping,212.18,CARD,8,August,1,Monday
2022-08-01,Shopping,532.8,UPI,8,August,1,Monday
2022-08-01,Shopping,317.75,CASH,8,August,1,Monday
2022-08-01,Shopping,334.41,CARD,8,August,1,Monday
2022-08-01,Shopping,371.26,CASH,8,August,1,Monday
2022-08-01,Shopping,950.87,UPI,8,August,1,Monday
2022-08-01,Shopping,468.15,CARD,8,August,1,Monday
2022-08-01,Shopping,516.54,CARD,8,August,1,Monday
2022-08-01,Shopping,595.23,UPI,8,August,1,Monday
2022-08-01,Shopping,568.31,UPI,8,August,1,Monday
2022-08-01,Shopping,524.44,UPI,8,August,1,Monday
2022-08-01,Shopping,617.47,UPI,8,August,1,Monday
2022-08-01,Shopping,236.85,CASH,8,August,1,Monday
2022-08-01,Shopping,227.87,CASH,8,August,1,Monday
2022-08-01,Shopping,662.0,CARD,8,August,1,Monday
2022-08-01,Shopping,712.0,CASH,8,August,1,Monday
2022-08-01,Shopping,1018.35,UPI,8,August,1,Monday
2022-08-01,Shopping,353.8,UPI,8,August,1,Monday
2022-08-01,Shopping,471.56,UPI,8,August,1,Monday
2022-08-01,Shopping,407.09,CARD,8,August,1,Monday
2022-08-01,Shopping,306.99,CASH,8,August,1,Monday
2022-08-01,Shopping,424.71,CARD,8,August,1,Monday
2022-08-01,Shopping,712.66,CARD,8,August,1,Monday
2022-08-01,Shopping,996.42,UPI,8,August,1,Monday
2022-08-01,Shopping,536.22,UPI,8,August,1,Monday
2022-08-01,Shopping,179.01,CASH,8,August,1,Monday
2022-08-01,Shopping,660.21,CASH,8,August,1,Monday
2022-08-01,Shopping,680.0,UPI,8,August,1,Monday
2022-08-01,Shopping,439.67,CASH,8,August,1,Monday
2022-08-01,Shopping,554.41,CARD,8,August,1,Monday
2022-08-01,Shopping,192.16,CARD,8,August,1,Monday
2022-08-01,Shopping,276.56,UPI,8,August,1,Monday
2022-08-01,Shopping,551.5,CARD,8,August,1,Monday
2022-08-01,Shopping,330.2,CASH,8,August,1,Monday
2022-08-01,Shopping,128.67,UPI,8,August,1,Monday
2022-08-01,Shopping,512.84,UPI,8,August,1,Monday
2022-08-01,Shopping,151.23,UPI,8,August,1,Monday
2022-08-01,Shopping,286.52,UPI,8,August,1,Monday
2022-08-01,Shopping,932.06,UPI,8,August,1,Monday
2022-08-01,Shopping,400.52,UPI,8,August,1,Monday
2022-08-01,Shopping,250.13,CASH,8,August,1,Monday
2022-08-01,Shopping,513.41,CASH,8,August,1,Monday
2022-08-01,Shopping,375.58,CASH,8,August,1,Monday
2022-08-01,Shopping,766.51,CASH,8,August,1,Monday
2022-08-01,Shopping,392.15,CASH,8,August,1,Monday
2022-08-01,Shopping,272.7,CASH,8,August,1,Monday
2022-08-01,Shopping,419.61,CARD,8,August,1,Monday
2022-08-01,Shopping,939.6,CASH,8,August,1,Monday
2022-08-01,Shopping,690.16,CARD,8,August,1,Monday
2022-08-01,Shopping,336.36,CARD,8,August,1,Monday
2022-08-01,Shopping,280.68,CASH,8,August,1,Monday
2022-08-01,Shopping,683.33,CARD,8,August,1,Monday
2022-08-01,Shopping,693.34,UPI,8,August,1,Monday
2022-08-01,Shopping,166.88,CASH,8,August,1,Monday
2022-08-01,Shopping,410.74,CASH,8,August,1,Monday
2022-08-01,Shopping,267.72,CARD,8,August,1,Monday
2022-08-01,Shopping,718.72,CASH,8,August,1,Monday
2022-08-01,Shopping,236.18,CARD,8,August,1,Monday
2022-08-01,Shopping,399.14,CASH,8,August,1,Monday
2022-08-01,Shopping,228.1,CASH,8,August,1,Monday
2022-08-01,Shopping,336.35,CARD,8,August,1,Monday
2022-08-01,Shopping,538.93,CASH,8,August,1,Monday
2022-08-01,Shopping,554.84,CASH,8,August,1,Monday
2022-08-01,Shopping,720.39,CARD,8,August,1,Monday
2022-08-01,Shopping,284.27,CARD,8,August,1,Monday
2022-09-01,Shopping,480.81,CASH,9,September,1,Thursday
2022-09-01,Shopping,383.3,UPI,9,September,1,Thursday
2022-09-01,Shopping,243.61,CASH,9,September,1,Thursday
2022-09-01,Shopping,378.17,CARD,9,September,1,Thursday
2022-09-01,Shopping,150.11,CASH,9,September,1,Thursday
2022-09-01,Shopping,219.79,CARD,9,September,1,Thursday
2022-09-01,Shopping,534.6,UPI,9,September,1,Thursday
2022-09-01,Shopping,404.12,CARD,9,September,1,Thursday
2022-09-01,Shopping,998.2,CASH,9,September,1,Thursday
2022-09-01,Shopping,264.47,CARD,9,September,1,Thursday
2022-09-01,Shopping,113.75,CARD,9,September,1,Thursday
2022-09-01,Shopping,459.43,CASH,9,September,1,Thursday
2022-09-01,Shopping,349.92,CARD,9,September,1,Thursday
2022-09-01,Shopping,129.97,UPI,9,September,1,Thursday
2022-09-01,Shopping,483.67,CARD,9,September,1,Thursday
2022-09-01,Shopping,693.18,UPI,9,September,1,Thursday
2022-09-01,Shopping,452.44,CARD,9,September,1,Thursday
2022-09-01,Shopping,370.69,CASH,9,September,1,Thursday
2022-09-01,Shopping,227.07,CASH,9,September,1,Thursday
2022-09-01,Shopping,878.59,CASH,9,September,1,Thursday
2022-09-01,Shopping,118.08,CASH,9,September,1,Thursday
2022-09-01,Shopping,975.86,CARD,9,September,1,Thursday
2022-09-01,Shopping,324.73,UPI,9,September,1,Thursday
2022-09-01,Shopping,230.99,UPI,9,September,1,Thursday
2022-09-01,Shopping,134.33,UPI,9,September,1,Thursday
2022-09-01,Shopping,515.61,CARD,9,September,1,Thursday
2022-09-01,Shopping,390.27,CASH,9,September,1,Thursday
2022-09-01,Shopping,526.71,CASH,9,September,1,Thursday
2022-09-01,Shopping,841.6,CASH,9,September,1,Thursday
2022-09-01,Shopping,875.43,CARD,9,September,1,Thursday
2022-09-01,Shopping,299.79,CARD,9,September,1,Thursday
2022-09-01,Shopping,462.14,CARD,9,September,1,Thursday
2022-09-01,Shopping,480.67,CARD,9,September,1,Thursday
2022-09-01,Shopping,749.65,CARD,9,September,1,Thursday
2022-09-01,Shopping,764.56,CARD,9,September,1,Thursday
2022-09-01,Shopping,864.83,CASH,9,September,1,Thursday
2022-09-01,Shopping,276.45,CASH,9,September,1,Thursday
2022-09-01,Shopping,522.57,UPI,9,September,1,Thursday
2022-09-01,Shopping,473.13,UPI,9,September,1,Thursday
2022-09-01,Shopping,454.71,CASH,9,September,1,Thursday
2022-09-01,Shopping,221.04,CARD,9,September,1,Thursday
2022-09-01,Shopping,225.8,UPI,9,September,1,Thursday
2022-09-01,Shopping,513.25,CASH,9,September,1,Thursday
2022-09-01,Shopping,978.66,UPI,9,September,1,Thursday
2022-09-01,Shopping,567.45,CARD,9,September,1,Thursday
2022-09-01,Shopping,500.88,CASH,9,September,1,Thursday
2022-09-01,Shopping,542.31,UPI,9,September,1,Thursday
2022-09-01,Shopping,355.89,CARD,9,September,1,Thursday
2022-09-01,Shopping,442.7,UPI,9,September,1,Thursday
2022-09-01,Shopping,239.95,CASH,9,September,1,Thursday
2022-09-01,Shopping,598.49,UPI,9,September,1,Thursday
2022-09-01,Shopping,150.91,CARD,9,September,1,Thursday
2022-09-01,Shopping,675.76,UPI,9,September,1,Thursday
2022-09-01,Shopping,511.04,UPI,9,September,1,Thursday
2022-09-01,Shopping,373.41,UPI,9,September,1,Thursday
2022-09-01,Shopping,189.44,UPI,9,September,1,Thursday
2022-09-01,Shopping,340.56,CASH,9,September,1,Thursday
2022-09-01,Shopping,462.41,UPI,9,September,1,Thursday
2022-09-01,Shopping,275.04,CASH,9,September,1,Thursday
2022-09-01,Shopping,343.18,CARD,9,September,1,Thursday
2022-09-01,Shopping,238.92,CARD,9,September,1,Thursday
2022-09-01,Shopping,247.89,CASH,9,September,1,Thursday
2022-09-01,Shopping,550.69,UPI,9,September,1,Thursday
2022-09-01,Shopping,662.16,CASH,9,September,1,Thursday
2022-09-01,Shopping,471.92,CASH,9,September,1,Thursday
2022-09-01,Shopping,537.56,CARD,9,September,1,Thursday
2022-09-01,Shopping,158.37,UPI,9,September,1,Thursday
2022-09-01,Shopping,417.36,CARD,9,September,1,Thursday
2022-09-01,Shopping,452.46,UPI,9,September,1,Thursday
2022-09-01,Shopping,224.82,CASH,9,September,1,Thursday
2022-09-01,Shopping,525.25,CARD,9,September,1,Thursday
2022-09-01,Shopping,461.26,CARD,9,September,1,Thursday
2022-09-01,Shopping,187.42,CARD,9,September,1,Thursday
2022-09-01,Shopping,293.98,CASH,9,September,1,Thursday
2022-09-01,Shopping,648.23,CASH,9,September,1,Thursday
2022-10-01,Shopping,671.15,CARD,10,October,1,Saturday
2022-10-01,Shopping,189.94,CARD,10,October,1,Saturday
2022-10-01,Shopping,430.37,CASH,10,October,1,Saturday
2022-10-01,Shopping,521.66,CASH,10,October,1,Saturday
2022-10-01,Shopping,381.73,CARD,10,October,1,Saturday
2022-10-01,Shopping,421.11,CARD,10,October,1,Saturday
2022-10-01,Shopping,173.08,CARD,10,October,1,Saturday
2022-10-01,Shopping,785.61,UPI,10,October,1,Saturday
2022-10-01,Shopping,483.72,CASH,10,October,1,Saturday
2022-10-01,Shopping,427.54,CARD,10,October,1,Saturday
2022-10-01,Shopping,166.93,CASH,10,October,1,Saturday
2022-10-01,Shopping,237.89,CASH,10,October,1,Saturday
2022-10-01,Shopping,440.86,UPI,10,October,1,Saturday
2022-10-01,Shopping,259.06,CASH,10,October,1,Saturday
2022-10-01,Shopping,853.89,CARD,10,October,1,Saturday
2022-10-01,Shopping,795.11,CASH,10,October,1,Saturday
2022-10-01,Shopping,1050.54,UPI,10,October,1,Saturday
2022-10-01,Shopping,344.16,CASH,10,October,1,Saturday
2022-10-01,Shopping,146.98,UPI,10,October,1,Saturday
2022-10-01,Shopping,943.0,CASH,10,October,1,Saturday
2022-10-01,Shopping,250.36,CARD,10,October,1,Saturday
2022-10-01,Shopping,884.42,CARD,10,October,1,Saturday
2022-10-01,Shopping,449.57,UPI,10,October,1,Saturday
2022-10-01,Shopping,861.21,CARD,10,October,1,Saturday
2022-10-01,Shopping,714.43,CASH,10,October,1,Saturday
2022-10-01,Shopping,448.81,UPI,10,October,1,Saturday
2022-10-01,Shopping,137.07,CARD,10,October,1,Saturday
2022-10-01,Shopping,593.19,CARD,10,October,1,Saturday
2022-10-01,Shopping,540.56,UPI,10,October,1,Saturday
2022-10-01,Shopping,187.44,UPI,10,October,1,Saturday
2022-10-01,Shopping,515.37,UPI,10,October,1,Saturday
2022-10-01,Shopping,862.58,CARD,10,October,1,Saturday
2022-10-01,Shopping,409.24,CASH,10,October,1,Saturday
2022-10-01,Shopping,289.08,CARD,10,October,1,Saturday
2022-10-01,Shopping,372.15,CARD,10,October,1,Saturday
2022-10-01,Shopping,274.05,CASH,10,October,1,Saturday
2022-10-01,Shopping,987.99,CASH,10,October,1,Saturday
2022-10-01,Shopping,395.78,CASH,10,October,1,Saturday
2022-10-01,Shopping,810.49,CASH,10,October,1,Saturday
2022-10-01,Shopping,681.77,UPI,10,October,1,Saturday
2022-10-01,Shopping,731.72,CASH,10,October,1,Saturday
2022-10-01,Shopping,144.56,UPI,10,October,1,Saturday
2022-10-01,Shopping,638.77,CARD,10,October,1,Saturday
2022-10-01,Shopping,247.15,UPI,10,October,1,Saturday
2022-10-01,Shopping,543.26,UPI,10,October,1,Saturday
2022-10-01,Shopping,462.87,CASH,10,October,1,Saturday
2022-10-01,Shopping,565.53,CASH,10,October,1,Saturday
2022-10-01,Shopping,276.0,CASH,10,October,1,Saturday
2022-10-01,Shopping,557.23,CARD,10,October,1,Saturday
2022-10-01,Shopping,207.67,CARD,10,October,1,Saturday
2022-10-01,Shopping,467.06,CARD,10,October,1,Saturday
2022-10-01,Shopping,381.11,CARD,10,October,1,Saturday
2022-10-01,Shopping,220.56,UPI,10,October,1,Saturday
2022-10-01,Shopping,873.42,UPI,10,October,1,Saturday
2022-10-01,Shopping,516.71,CASH,10,October,1,Saturday
2022-10-01,Shopping,215.39,CARD,10,October,1,Saturday
2022-10-01,Shopping,876.93,CASH,10,October,1,Saturday
2022-10-01,Shopping,601.53,CARD,10,October,1,Saturday
2022-10-01,Shopping,675.67,CASH,10,October,1,Saturday
2022-10-01,Shopping,957.25,CARD,10,October,1,Saturday
2022-10-01,Shopping,492.53,UPI,10,October,1,Saturday
2022-10-01,Shopping,777.04,UPI,10,October,1,Saturday
2022-10-01,Shopping,484.08,CARD,10,October,1,Saturday
2022-10-01,Shopping,1044.71,CARD,10,October,1,Saturday
2022-10-01,Shopping,411.3,CASH,10,October,1,Saturday
2022-10-01,Shopping,113.51,UPI,10,October,1,Saturday
2022-10-01,Shopping,728.85,CARD,10,October,1,Saturday
2022-10-01,Shopping,141.82,UPI,10,October,1,Saturday
2022-10-01,Shopping,195.66,CARD,10,October,1,Saturday
2022-10-01,Shopping,166.12,CARD,10,October,1,Saturday
2022-10-01,Shopping,471.36,UPI,10,October,1,Saturday
2022-10-01,Shopping,425.48,CASH,10,October,1,Saturday
2022-10-01,Shopping,849.82,CASH,10,October,1,Saturday
2022-10-01,Shopping,182.37,CARD,10,October,1,Saturday
2022-10-01,Shopping,752.27,CARD,10,October,1,Saturday
2022-10-01,Shopping,390.91,UPI,10,October,1,Saturday
2022-10-01,Shopping,281.16,CARD,10,October,1,Saturday
2022-10-01,Shopping,171.15,UPI,10,October,1,Saturday
2022-10-01,Shopping,415.59,UPI,10,October,1,Saturday
2022-10-01,Shopping,141.31,CARD,10,October,1,Saturday
2022-10-01,Shopping,232.95,CARD,10,October,1,Saturday
2022-10-01,Shopping,436.64,UPI,10,October,1,Saturday
2022-10-01,Shopping,583.92,CASH,10,October,1,Saturday
2022-10-01,Shopping,358.16,CARD,10,October,1,Saturday
2022-10-01,Shopping,767.87,CASH,10,October,1,Saturday
2022-10-01,Shopping,620.21,CASH,10,October,1,Saturday
2022-11-01,Shopping,570.26,CASH,11,November,1,Tuesday
2022-11-01,Shopping,1075.92,UPI,11,November,1,Tuesday
2022-11-01,Shopping,839.44,CARD,11,November,1,Tuesday
2022-11-01,Shopping,247.2,CARD,11,November,1,Tuesday
2022-11-01,Shopping,439.38,UPI,11,November,1,Tuesday
2022-11-01,Shopping,220.99,CARD,11,November,1,Tuesday
2022-11-01,Shopping,591.23,CARD,11,November,1,Tuesday
2022-11-01,Shopping,693.05,UPI,11,November,1,Tuesday
2022-11-01,Shopping,636.87,CARD,11,November,1,Tuesday
2022-11-01,Shopping,150.22,CASH,11,November,1,Tuesday
2022-11-01,Shopping,207.55,CARD,11,November,1,Tuesday
2022-11-01,Shopping,559.55,CARD,11,November,1,Tuesday
2022-11-01,Shopping,475.04,CASH,11,November,1,Tuesday
2022-11-01,Shopping,839.11,CASH,11,November,1,Tuesday
2022-11-01,Shopping,425.59,UPI,11,November,1,Tuesday
2022-11-01,Shopping,910.71,UPI,11,November,1,Tuesday
2022-11-01,Shopping,155.18,UPI,11,November,1,Tuesday
2022-11-01,Shopping,1094.11,CASH,11,November,1,Tuesday
2022-11-01,Shopping,551.53,CARD,11,November,1,Tuesday
2022-11-01,Shopping,501.46,CARD,11,November,1,Tuesday
2022-11-01,Shopping,1026.3,CARD,11,November,1,Tuesday
2022-11-01,Shopping,199.06,CASH,11,November,1,Tuesday
2022-11-01,Shopping,440.37,CARD,11,November,1,Tuesday
2022-11-01,Shopping,1221.04,UPI,11,November,1,Tuesday
2022-11-01,Shopping,750.9,CASH,11,November,1,Tuesday
2022-11-01,Shopping,430.03,CASH,11,November,1,Tuesday
2022-11-01,Shopping,181.86,CARD,11,November,1,Tuesday
2022-11-01,Shopping,571.05,UPI,11,November,1,Tuesday
2022-11-01,Shopping,423.55,UPI,11,November,1,Tuesday
2022-11-01,Shopping,542.81,CASH,11,November,1,Tuesday
2022-11-01,Shopping,251.18,CARD,11,November,1,Tuesday
2022-11-01,Shopping,744.53,CASH,11,November,1,Tuesday
2022-11-01,Shopping,141.39,UPI,11,November,1,Tuesday
2022-11-01,Shopping,402.39,CASH,11,November,1,Tuesday
2022-11-01,Shopping,418.44,CARD,11,November,1,Tuesday
2022-11-01,Shopping,844.03,CARD,11,November,1,Tuesday
2022-11-01,Shopping,598.47,CARD,11,November,1,Tuesday
2022-11-01,Shopping,594.33,CASH,11,November,1,Tuesday
2022-11-01,Shopping,171.77,UPI,11,November,1,Tuesday
2022-11-01,Shopping,313.34,CARD,11,November,1,Tuesday
2022-11-01,Shopping,261.03,CARD,11,November,1,Tuesday
2022-11-01,Shopping,293.93,CASH,11,November,1,Tuesday
2022-11-01,Shopping,610.03,CARD,11,November,1,Tuesday
2022-11-01,Shopping,525.8,CARD,11,November,1,Tuesday
2022-11-01,Shopping,895.14,CARD,11,November,1,Tuesday
2022-11-01,Shopping,338.14,CASH,11,November,1,Tuesday
2022-11-01,Shopping,388.74,CASH,11,November,1,Tuesday
2022-11-01,Shopping,615.25,CASH,11,November,1,Tuesday
2022-11-01,Shopping,540.24,CARD,11,November,1,Tuesday
2022-11-01,Shopping,269.92,UPI,11,November,1,Tuesday
2022-11-01,Shopping,494.4,UPI,11,November,1,Tuesday
2022-11-01,Shopping,304.2,UPI,11,November,1,Tuesday
2022-11-01,Shopping,163.71,CASH,11,November,1,Tuesday
2022-11-01,Shopping,552.42,CARD,11,November,1,Tuesday
2022-11-01,Shopping,451.27,UPI,11,November,1,Tuesday
2022-11-01,Shopping,707.32,CASH,11,November,1,Tuesday
2022-11-01,Shopping,544.18,UPI,11,November,1,Tuesday
2022-11-01,Shopping,1058.48,UPI,11,November,1,Tuesday
2022-11-01,Shopping,873.77,CARD,11,November,1,Tuesday
2022-11-01,Shopping,494.38,CASH,11,November,1,Tuesday
2022-11-01,Shopping,607.22,CASH,11,November,1,Tuesday
2022-11-01,Shopping,586.23,CASH,11,November,1,Tuesday
2022-11-01,Shopping,664.75,CARD,11,November,1,Tuesday
2022-11-01,Shopping,504.69,UPI,11,November,1,Tuesday
2022-11-01,Shopping,550.43,CASH,11,November,1,Tuesday
2022-11-01,Shopping,346.7,CARD,11,November,1,Tuesday
2022-11-01,Shopping,425.36,CARD,11,November,1,Tuesday
2022-11-01,Shopping,829.67,CARD,11,November,1,Tuesday
2022-11-01,Shopping,549.38,CASH,11,November,1,Tuesday
2022-11-01,Shopping,185.71,UPI,11,November,1,Tuesday
2022-11-01,Shopping,756.87,UPI,11,November,1,Tuesday
2022-11-01,Shopping,834.13,CARD,11,November,1,Tuesday
2022-11-01,Shopping,1192.56,CASH,11,November,1,Tuesday
2022-11-01,Shopping,166.14,CARD,11,November,1,Tuesday
2022-11-01,Shopping,526.33,CARD,11,November,1,Tuesday
2022-11-01,Shopping,372.25,CASH,11,November,1,Tuesday
2022-11-01,Shopping,135.95,UPI,11,November,1,Tuesday
2022-11-01,Shopping,1415.96,CASH,11,November,1,Tuesday
2022-11-01,Shopping,487.77,CASH,11,November,1,Tuesday
2022-11-01,Shopping,182.1,CASH,11,November,1,Tuesday
2022-11-01,Shopping,257.45,CARD,11,November,1,Tuesday
2022-11-01,Shopping,614.04,CARD,11,November,1,Tuesday
2022-11-01,Shopping,510.61,CARD,11,November,1,Tuesday
2022-12-01,Shopping,502.12,CASH,12,December,1,Thursday
2022-12-01,Shopping,383.66,CASH,12,December,1,Thursday
2022-12-01,Shopping,735.55,UPI,12,December,1,Thursday
2022-12-01,Shopping,274.33,CARD,12,December,1,Thursday
2022-12-01,Shopping,1038.37,CARD,12,December,1,Thursday
2022-12-01,Shopping,584.1,UPI,12,December,1,Thursday
2022-12-01,Shopping,930.34,UPI,12,December,1,Thursday
2022-12-01,Shopping,748.5,CARD,12,December,1,Thursday
2022-12-01,Shopping,855.77,UPI,12,December,1,Thursday
2022-12-01,Shopping,1403.22,CASH,12,December,1,Thursday
2022-12-01,Shopping,295.17,CASH,12,December,1,Thursday
2022-12-01,Shopping,1404.29,UPI,12,December,1,Thursday
2022-12-01,Shopping,1353.24,CARD,12,December,1,Thursday
2022-12-01,Shopping,314.95,UPI,12,December,1,Thursday
2022-12-01,Shopping,1055.87,CARD,12,December,1,Thursday
2022-12-01,Shopping,1185.61,CARD,12,December,1,Thursday
2022-12-01,Shopping,700.47,UPI,12,December,1,Thursday
2022-12-01,Shopping,1395.21,UPI,12,December,1,Thursday
2022-12-01,Shopping,840.03,CASH,12,December,1,Thursday
2022-12-01,Shopping,1606.19,CARD,12,December,1,Thursday
2022-12-01,Shopping,635.76,UPI,12,December,1,Thursday
2022-12-01,Shopping,396.12,CARD,12,December,1,Thursday
2022-12-01,Shopping,599.76,CASH,12,December,1,Thursday
2022-12-01,Shopping,370.92,CASH,12,December,1,Thursday
2022-12-01,Shopping,1024.96,CASH,12,December,1,Thursday
2022-12-01,Shopping,1101.41,CASH,12,December,1,Thursday
2022-12-01,Shopping,456.89,UPI,12,December,1,Thursday
2022-12-01,Shopping,1158.02,UPI,12,December,1,Thursday
2022-12-01,Shopping,1468.66,UPI,12,December,1,Thursday
2022-12-01,Shopping,1481.6,CARD,12,December,1,Thursday
2022-12-01,Shopping,934.46,CARD,12,December,1,Thursday
2022-12-01,Shopping,1344.0,CASH,12,December,1,Thursday
2022-12-01,Shopping,588.09,UPI,12,December,1,Thursday
2022-12-01,Shopping,1500.56,CASH,12,December,1,Thursday
2022-12-01,Shopping,375.23,UPI,12,December,1,Thursday
2022-12-01,Shopping,236.22,UPI,12,December,1,Thursday
2022-12-01,Shopping,869.67,CARD,12,December,1,Thursday
2022-12-01,Shopping,350.63,CARD,12,December,1,Thursday
2022-12-01,Shopping,496.42,UPI,12,December,1,Thursday
2022-12-01,Shopping,406.46,CARD,12,December,1,Thursday
2022-12-01,Shopping,1792.18,UPI,12,December,1,Thursday
2022-12-01,Shopping,1038.85,CASH,12,December,1,Thursday
2022-12-01,Shopping,529.34,CARD,12,December,1,Thursday
2022-12-01,Shopping,1271.86,CARD,12,December,1,Thursday
2022-12-01,Shopping,440.24,CASH,12,December,1,Thursday
2022-12-01,Shopping,287.15,CASH,12,December,1,Thursday
2022-12-01,Shopping,981.78,CARD,12,December,1,Thursday
2022-12-01,Shopping,321.93,UPI,12,December,1,Thursday
2022-12-01,Shopping,683.82,UPI,12,December,1,Thursday
2022-12-01,Shopping,325.11,CARD,12,December,1,Thursday
2022-12-01,Shopping,887.21,CARD,12,December,1,Thursday
2022-12-01,Shopping,327.67,CASH,12,December,1,Thursday
2022-12-01,Shopping,700.23,CARD,12,December,1,Thursday
2022-12-01,Shopping,441.45,UPI,12,December,1,Thursday
2022-12-01,Shopping,1026.08,UPI,12,December,1,Thursday
2022-12-01,Shopping,362.98,CASH,12,December,1,Thursday
2022-12-01,Shopping,431.24,CASH,12,December,1,Thursday
2022-12-01,Shopping,1169.89,UPI,12,December,1,Thursday
2022-12-01,Shopping,776.94,UPI,12,December,1,Thursday
2022-12-01,Shopping,765.48,UPI,12,December,1,Thursday
2022-12-01,Shopping,704.23,UPI,12,December,1,Thursday
2022-12-01,Shopping,870.12,UPI,12,December,1,Thursday
2022-12-01,Shopping,517.49,UPI,12,December,1,Thursday
2022-12-01,Shopping,490.82,CARD,12,December,1,Thursday
