UserID,Year,Month,Income,Income_Bracket,Festivals,Festival_Count,Food,Groceries,Transport,Entertainment,Shopping,Rent,Bills,Healthcare,Education,Total_Expenses,Savings,Food_Ratio,Groceries_Ratio,Transport_Ratio,Entertainment_Ratio,Shopping_Ratio,Rent_Ratio,Bills_Ratio,Healthcare_Ratio,Education_Ratio
USER_201,2023,6,7968.8,4,Father's Day; Juneteenth,2,688.26,880.42,821.99,688.18,641.52,1852.58,971.13,322.72,528.15,7394.95,573.85,0.0864,0.1105,0.1032,0.0864,0.0805,0.2325,0.1219,0.0405,0.0663
USER_202,2023,6,4137.08,2,Father's Day; Juneteenth,2,330.09,551.24,532.11,325.36,262.2,1012.54,524.32,247.01,279.34,4064.21,72.87,0.0798,0.1332,0.1286,0.0786,0.0634,0.2447,0.1267,0.0597,0.0675
USER_208,2023,6,7431.09,4,Father's Day; Juneteenth,2,620.96,927.75,596.59,640.32,531.53,2011.44,681.04,413.51,439.79,6862.93,568.16,0.0836,0.1248,0.0803,0.0862,0.0715,0.2707,0.0916,0.0556,0.0592
USER_217,2023,6,11416.02,5,Father's Day; Juneteenth,2,712.19,1486.35,997.67,706.08,603.69,3056.13,1459.17,570.81,835.78,10427.87,988.15,0.0624,0.1302,0.0874,0.0618,0.0529,0.2677,0.1278,0.05,0.0732
USER_218,2023,6,11217.77,5,Father's Day; Juneteenth,2,859.44,1495.99,868.95,888.4,846.62,2788.65,1324.13,662.84,818.7,10553.72,664.05,0.0766,0.1334,0.0775,0.0792,0.0755,0.2486,0.118,0.0591,0.073
USER_222,2023,6,2135.96,1,Father's Day; Juneteenth,2,215.64,329.0,207.95,140.79,158.67,560.74,267.16,126.35,122.78,2129.08,6.88,0.101,0.154,0.0974,0.0659,0.0743,0.2625,0.1251,0.0592,0.0575
USER_223,2023,6,12028.28,5,Father's Day; Juneteenth,2,827.52,1310.25,1244.44,1166.05,786.02,3235.03,1252.76,634.27,715.28,11171.62,856.66,0.0688,0.1089,0.1035,0.0969,0.0653,0.269,0.1042,0.0527,0.0595
USER_225,2023,6,9092.41,4,Father's Day; Juneteenth,2,662.86,917.37,731.33,661.56,476.79,2317.61,1128.16,400.95,641.16,7937.79,1154.62,0.0729,0.1009,0.0804,0.0728,0.0524,0.2549,0.1241,0.0441,0.0705
USER_232,2023,6,4767.6,2,Father's Day; Juneteenth,2,467.58,473.28,450.48,421.94,342.5,1249.65,621.12,283.36,275.79,4585.7,181.9,0.0981,0.0993,0.0945,0.0885,0.0718,0.2621,0.1303,0.0594,0.0578
USER_234,2023,6,6737.03,3,Father's Day; Juneteenth,2,615.4,892.95,758.09,687.52,547.96,1734.32,795.71,301.56,398.75,6732.26,4.77,0.0913,0.1325,0.1125,0.1021,0.0813,0.2574,0.1181,0.0448,0.0592
USER_252,2023,6,2731.09,1,Father's Day; Juneteenth,2,265.87,370.7,289.18,286.43,173.92,518.69,289.56,130.53,173.95,2498.83,232.26,0.0973,0.1357,0.1059,0.1049,0.0637,0.1899,0.106,0.0478,0.0637
USER_259,2023,6,4999.42,2,Father's Day; Juneteenth,2,330.4,565.73,433.96,488.61,363.59,1114.75,772.05,213.85,305.42,4588.36,411.06,0.0661,0.1132,0.0868,0.0977,0.0727,0.223,0.1544,0.0428,0.0611
USER_260,2023,6,9624.64,5,Father's Day; Juneteenth,2,874.7,1198.11,1056.97,621.43,588.69,2249.14,836.15,488.81,654.32,8568.32,1056.32,0.0909,0.1245,0.1098,0.0646,0.0612,0.2337,0.0869,0.0508,0.068
USER_275,2023,6,13744.54,5,Father's Day; Juneteenth,2,1043.31,1242.47,1515.16,1169.12,1194.42,3903.54,1701.45,805.05,621.3,13195.82,548.72,0.0759,0.0904,0.1102,0.0851,0.0869,0.284,0.1238,0.0586,0.0452
USER_289,2023,6,7696.87,4,Father's Day; Juneteenth,2,655.55,1065.04,813.43,676.28,649.61,2124.48,850.18,347.05,461.71,7643.33,53.54,0.0852,0.1384,0.1057,0.0879,0.0844,0.276,0.1105,0.0451,0.06
USER_310,2023,6,2988.06,1,Father's Day; Juneteenth,2,207.25,403.13,242.25,259.13,246.2,597.89,385.74,135.36,208.93,2685.88,302.18,0.0694,0.1349,0.0811,0.0867,0.0824,0.2001,0.1291,0.0453,0.0699
USER_321,2023,6,3250.77,1,Father's Day; Juneteenth,2,277.05,349.95,268.49,293.41,270.38,758.98,429.57,135.26,211.69,2994.78,255.99,0.0852,0.1077,0.0826,0.0903,0.0832,0.2335,0.1321,0.0416,0.0651
USER_327,2023,6,2370.53,1,Father's Day; Juneteenth,2,181.11,310.91,285.64,171.31,158.28,576.52,320.95,134.81,124.16,2263.69,106.84,0.0764,0.1312,0.1205,0.0723,0.0668,0.2432,0.1354,0.0569,0.0524
USER_334,2023,6,2309.11,1,Father's Day; Juneteenth,2,163.15,304.54,181.86,213.13,179.28,567.5,287.9,113.01,129.54,2139.91,169.2,0.0707,0.1319,0.0788,0.0923,0.0776,0.2458,0.1247,0.0489,0.0561
USER_335,2023,6,5898.04,3,Father's Day; Juneteenth,2,451.46,815.75,534.05,372.62,342.64,1768.1,686.83,270.78,376.93,5619.16,278.88,0.0765,0.1383,0.0905,0.0632,0.0581,0.2998,0.1165,0.0459,0.0639
USER_344,2023,6,2810.62,1,Father's Day; Juneteenth,2,240.61,298.99,222.72,197.5,237.62,793.12,263.97,156.62,132.7,2543.85,266.77,0.0856,0.1064,0.0792,0.0703,0.0845,0.2822,0.0939,0.0557,0.0472
USER_345,2023,6,11526.7,5,Father's Day; Juneteenth,2,954.48,1648.8,1198.18,687.33,781.71,3607.98,1293.42,474.87,588.46,11235.23,291.47,0.0828,0.143,0.1039,0.0596,0.0678,0.313,0.1122,0.0412,0.0511
USER_355,2023,6,8922.78,4,Father's Day; Juneteenth,2,757.64,1009.45,1044.2,623.33,628.98,2352.91,886.97,401.19,478.48,8183.15,739.63,0.0849,0.1131,0.117,0.0699,0.0705,0.2637,0.0994,0.045,0.0536
USER_356,2023,6,9517.54,4,Father's Day; Juneteenth,2,835.2,1342.77,976.43,835.13,681.8,2432.18,1441.12,395.36,433.76,9373.75,143.79,0.0878,0.1411,0.1026,0.0877,0.0716,0.2555,0.1514,0.0415,0.0456
USER_359,2023,6,6816.0,3,Father's Day; Juneteenth,2,564.62,809.77,525.55,622.15,412.93,2016.3,780.0,304.26,405.49,6441.07,374.93,0.0828,0.1188,0.0771,0.0913,0.0606,0.2958,0.1144,0.0446,0.0595
USER_360,2023,6,5154.81,2,Father's Day; Juneteenth,2,392.06,593.09,412.1,478.09,424.73,1362.03,712.73,252.1,357.62,4984.55,170.26,0.0761,0.1151,0.0799,0.0927,0.0824,0.2642,0.1383,0.0489,0.0694
USER_366,2023,6,6277.77,3,Father's Day; Juneteenth,2,427.66,865.42,787.62,433.14,465.18,1304.39,621.06,393.81,400.17,5698.45,579.32,0.0681,0.1379,0.1255,0.069,0.0741,0.2078,0.0989,0.0627,0.0637
USER_368,2023,6,13264.52,5,Father's Day; Juneteenth,2,1266.72,1670.25,1333.26,812.26,800.59,2834.71,1554.98,717.73,945.0,11935.5,1329.02,0.0955,0.1259,0.1005,0.0612,0.0604,0.2137,0.1172,0.0541,0.0712
USER_371,2023,6,4085.15,2,Father's Day; Juneteenth,2,254.82,494.2,329.12,418.67,288.9,785.5,630.25,218.17,270.45,3690.08,395.07,0.0624,0.121,0.0806,0.1025,0.0707,0.1923,0.1543,0.0534,0.0662
USER_374,2023,6,5014.66,2,Father's Day; Juneteenth,2,389.35,658.29,488.73,325.81,335.06,1299.47,515.78,282.27,316.58,4611.34,403.32,0.0776,0.1313,0.0975,0.065,0.0668,0.2591,0.1029,0.0563,0.0631
USER_404,2023,6,10904.03,5,Father's Day; Juneteenth,2,684.25,1208.57,1316.98,1036.62,938.17,2364.88,1533.99,584.48,696.11,10364.05,539.98,0.0628,0.1108,0.1208,0.0951,0.086,0.2169,0.1407,0.0536,0.0638
USER_409,2023,6,2032.35,1,Father's Day; Juneteenth,2,179.48,228.63,182.84,177.9,168.15,460.54,259.88,103.56,120.36,1881.34,151.01,0.0883,0.1125,0.09,0.0875,0.0827,0.2266,0.1279,0.051,0.0592
USER_430,2023,6,3730.08,2,Father's Day; Juneteenth,2,344.37,395.51,387.75,283.75,298.47,797.63,522.76,167.69,168.88,3366.81,363.27,0.0923,0.106,0.104,0.0761,0.08,0.2138,0.1401,0.045,0.0453
USER_432,2023,6,12013.48,5,Father's Day; Juneteenth,2,1051.6,1666.26,1048.13,1044.27,776.68,3296.35,1388.2,521.27,609.36,11402.12,611.36,0.0875,0.1387,0.0872,0.0869,0.0647,0.2744,0.1156,0.0434,0.0507
USER_446,2023,6,7911.98,4,Father's Day; Juneteenth,2,681.46,1083.16,812.97,709.38,574.48,1906.58,985.34,384.64,506.9,7644.91,267.07,0.0861,0.1369,0.1028,0.0897,0.0726,0.241,0.1245,0.0486,0.0641
USER_451,2023,6,3682.07,1,Father's Day; Juneteenth,2,272.24,469.45,451.52,292.7,207.76,1064.62,524.43,183.43,218.98,3685.13,-3.06,0.0739,0.1275,0.1226,0.0795,0.0564,0.2891,0.1424,0.0498,0.0595
USER_455,2023,6,2551.8,1,Father's Day; Juneteenth,2,209.95,286.78,254.32,211.41,142.56,680.9,321.42,147.96,155.47,2410.77,141.03,0.0823,0.1124,0.0997,0.0828,0.0559,0.2668,0.126,0.058,0.0609
USER_460,2023,6,12994.93,5,Father's Day; Juneteenth,2,1081.55,1264.52,1112.0,871.8,760.06,3608.29,1421.27,539.51,887.32,11546.32,1448.61,0.0832,0.0973,0.0856,0.0671,0.0585,0.2777,0.1094,0.0415,0.0683
USER_471,2023,6,3165.65,1,Father's Day; Juneteenth,2,228.17,360.04,348.38,276.03,242.32,701.32,481.01,143.57,182.35,2963.19,202.46,0.0721,0.1137,0.1101,0.0872,0.0765,0.2215,0.1519,0.0454,0.0576
USER_478,2023,6,5376.23,2,Father's Day; Juneteenth,2,431.92,515.13,483.71,342.18,379.93,1583.8,640.61,275.99,315.12,4968.39,407.84,0.0803,0.0958,0.09,0.0636,0.0707,0.2946,0.1192,0.0513,0.0586
USER_485,2023,6,3616.44,1,Father's Day; Juneteenth,2,262.93,547.14,321.12,288.98,299.59,983.75,319.42,165.0,272.95,3460.88,155.56,0.0727,0.1513,0.0888,0.0799,0.0828,0.272,0.0883,0.0456,0.0755
USER_492,2023,6,5265.29,2,Father's Day; Juneteenth,2,537.28,688.95,602.36,402.25,364.75,1259.12,751.53,263.62,276.05,5145.91,119.38,0.102,0.1308,0.1144,0.0764,0.0693,0.2391,0.1427,0.0501,0.0524
USER_498,2023,6,8092.39,4,Father's Day; Juneteenth,2,615.85,1096.43,604.91,709.95,614.86,1903.43,1072.48,380.44,487.39,7485.74,606.65,0.0761,0.1355,0.0748,0.0877,0.076,0.2352,0.1325,0.047,0.0602
USER_006,2023,7,7332.79,4,Independence Day; Eid al-Adha,2,667.56,792.19,861.19,723.29,540.18,2175.52,1034.73,317.6,326.96,7439.22,-106.43,0.091,0.108,0.1174,0.0986,0.0737,0.2967,0.1411,0.0433,0.0446
USER_020,2023,7,2818.73,1,Independence Day; Eid al-Adha,2,299.55,407.56,296.08,313.34,199.3,713.92,296.05,146.53,171.16,2843.49,-24.76,0.1063,0.1446,0.105,0.1112,0.0707,0.2533,0.105,0.052,0.0607
USER_025,2023,7,3473.1,1,Independence Day; Eid al-Adha,2,370.3,399.3,309.85,263.34,209.15,1008.35,367.01,177.84,227.65,3332.79,140.31,0.1066,0.115,0.0892,0.0758,0.0602,0.2903,0.1057,0.0512,0.0655
USER_026,2023,7,6475.55,3,Independence Day; Eid al-Adha,2,497.0,778.6,630.42,677.29,363.24,1566.26,980.55,274.89,405.66,6173.91,301.64,0.0768,0.1202,0.0974,0.1046,0.0561,0.2419,0.1514,0.0425,0.0626
USER_031,2023,7,2871.13,1,Independence Day; Eid al-Adha,2,231.74,333.54,293.91,207.87,164.99,789.9,308.88,157.63,137.51,2625.97,245.16,0.0807,0.1162,0.1024,0.0724,0.0575,0.2751,0.1076,0.0549,0.0479
USER_032,2023,7,6779.81,3,Independence Day; Eid al-Adha,2,750.86,765.16,521.26,567.56,465.24,1457.92,795.81,354.73,470.46,6149.0,630.81,0.1107,0.1129,0.0769,0.0837,0.0686,0.215,0.1174,0.0523,0.0694
USER_033,2023,7,5984.46,3,Independence Day; Eid al-Adha,2,529.33,574.0,590.51,557.95,312.07,1327.95,700.35,235.44,333.08,5160.68,823.78,0.0885,0.0959,0.0987,0.0932,0.0521,0.2219,0.117,0.0393,0.0557
USER_040,2023,7,6988.67,3,Independence Day; Eid al-Adha,2,647.75,720.34,763.42,632.05,476.38,1835.12,686.91,260.3,495.51,6517.78,470.89,0.0927,0.1031,0.1092,0.0904,0.0682,0.2626,0.0983,0.0372,0.0709
USER_042,2023,7,2461.5,1,Independence Day; Eid al-Adha,2,239.03,246.52,219.24,220.36,187.93,754.52,346.98,95.27,129.59,2439.44,22.06,0.0971,0.1002,0.0891,0.0895,0.0763,0.3065,0.141,0.0387,0.0526
USER_045,2023,7,2379.61,1,Independence Day; Eid al-Adha,2,228.93,289.9,244.65,235.91,124.79,580.34,281.03,137.45,139.29,2262.29,117.32,0.0962,0.1218,0.1028,0.0991,0.0524,0.2439,0.1181,0.0578,0.0585
USER_051,2023,7,5349.06,2,Independence Day; Eid al-Adha,2,514.85,714.0,439.17,420.68,306.33,1421.17,678.48,278.82,271.14,5044.64,304.42,0.0963,0.1335,0.0821,0.0786,0.0573,0.2657,0.1268,0.0521,0.0507
USER_052,2023,7,10571.74,5,Independence Day; Eid al-Adha,2,1117.37,1606.36,1213.43,1205.76,750.36,2346.54,1250.39,390.37,560.07,10440.65,131.09,0.1057,0.1519,0.1148,0.1141,0.071,0.222,0.1183,0.0369,0.053
USER_058,2023,7,2146.61,1,Independence Day; Eid al-Adha,2,201.05,243.32,221.55,142.32,123.64,525.03,229.43,136.37,126.48,1949.19,197.42,0.0937,0.1134,0.1032,0.0663,0.0576,0.2446,0.1069,0.0635,0.0589
USER_063,2023,7,8638.46,4,Independence Day; Eid al-Adha,2,765.03,910.18,862.79,705.95,528.29,2240.25,1019.43,350.6,578.07,7960.59,677.87,0.0886,0.1054,0.0999,0.0817,0.0612,0.2593,0.118,0.0406,0.0669
USER_065,2023,7,2125.17,1,Independence Day; Eid al-Adha,2,173.16,236.9,235.21,159.03,125.73,512.42,245.26,99.92,116.86,1904.49,220.68,0.0815,0.1115,0.1107,0.0748,0.0592,0.2411,0.1154,0.047,0.055
USER_067,2023,7,6519.07,3,Independence Day; Eid al-Adha,2,573.86,862.42,778.16,670.36,459.52,1281.56,692.68,317.79,361.45,5997.8,521.27,0.088,0.1323,0.1194,0.1028,0.0705,0.1966,0.1063,0.0487,0.0554
USER_068,2023,7,2660.86,1,Independence Day; Eid al-Adha,2,282.74,380.37,334.35,212.09,140.41,621.44,337.51,125.03,200.13,2634.07,26.79,0.1063,0.143,0.1257,0.0797,0.0528,0.2335,0.1268,0.047,0.0752
USER_076,2023,7,5977.81,3,Independence Day; Eid al-Adha,2,691.05,751.64,591.93,534.59,406.79,1574.63,755.24,356.69,314.2,5976.76,1.05,0.1156,0.1257,0.099,0.0894,0.0681,0.2634,0.1263,0.0597,0.0526
USER_077,2023,7,12312.35,5,Independence Day; Eid al-Adha,2,1262.17,1335.37,950.48,1301.74,892.44,3173.0,1354.19,522.56,885.53,11677.48,634.87,0.1025,0.1085,0.0772,0.1057,0.0725,0.2577,0.11,0.0424,0.0719
USER_081,2023,7,6282.74,3,Independence Day; Eid al-Adha,2,526.28,849.68,724.2,526.07,342.64,2022.55,875.08,344.99,394.39,6605.88,-323.14,0.0838,0.1352,0.1153,0.0837,0.0545,0.3219,0.1393,0.0549,0.0628
USER_084,2023,7,2071.9,1,Independence Day; Eid al-Adha,2,208.42,204.52,250.67,214.25,140.35,589.48,188.75,95.59,117.7,2009.73,62.17,0.1006,0.0987,0.121,0.1034,0.0677,0.2845,0.0911,0.0461,0.0568
USER_085,2023,7,7382.85,4,Independence Day; Eid al-Adha,2,760.94,800.51,798.18,799.22,490.64,1659.86,1034.55,331.29,389.35,7064.54,318.31,0.1031,0.1084,0.1081,0.1083,0.0665,0.2248,0.1401,0.0449,0.0527
USER_096,2023,7,4334.6,2,Independence Day; Eid al-Adha,2,512.04,543.64,334.36,419.02,249.14,1299.76,451.96,251.33,310.58,4371.83,-37.23,0.1181,0.1254,0.0771,0.0967,0.0575,0.2999,0.1043,0.058,0.0717
USER_107,2023,7,5194.72,2,Independence Day; Eid al-Adha,2,605.51,695.43,526.45,579.87,256.44,1194.87,567.21,281.25,343.51,5050.54,144.18,0.1166,0.1339,0.1013,0.1116,0.0494,0.23,0.1092,0.0541,0.0661
USER_115,2023,7,7472.4,4,Independence Day; Eid al-Adha,2,693.79,831.67,842.53,822.63,451.23,1961.98,870.26,372.82,532.93,7379.84,92.56,0.0928,0.1113,0.1128,0.1101,0.0604,0.2626,0.1165,0.0499,0.0713
USER_116,2023,7,1960.8,1,Independence Day; Eid al-Adha,2,194.79,207.07,198.95,168.04,115.56,600.06,212.38,93.35,115.25,1905.45,55.35,0.0993,0.1056,0.1015,0.0857,0.0589,0.306,0.1083,0.0476,0.0588
USER_121,2023,7,4858.3,2,Independence Day; Eid al-Adha,2,502.74,618.46,407.45,400.44,258.45,1022.75,482.93,234.14,290.58,4217.94,640.36,0.1035,0.1273,0.0839,0.0824,0.0532,0.2105,0.0994,0.0482,0.0598
USER_124,2023,7,3139.14,1,Independence Day; Eid al-Adha,2,242.77,374.41,295.16,274.07,195.95,769.56,332.22,127.49,216.66,2828.29,310.85,0.0773,0.1193,0.094,0.0873,0.0624,0.2451,0.1058,0.0406,0.069
USER_129,2023,7,8555.07,4,Independence Day; Eid al-Adha,2,931.37,842.22,842.21,855.08,563.02,2001.94,979.36,379.36,620.71,8015.27,539.8,0.1089,0.0984,0.0984,0.1,0.0658,0.234,0.1145,0.0443,0.0726
USER_132,2023,7,4728.53,2,Independence Day; Eid al-Adha,2,373.17,535.77,551.69,464.87,315.51,1407.47,518.27,210.49,323.27,4700.51,28.02,0.0789,0.1133,0.1167,0.0983,0.0667,0.2977,0.1096,0.0445,0.0684
USER_134,2023,7,6758.9,3,Independence Day; Eid al-Adha,2,573.44,953.01,702.52,775.76,477.97,1657.15,886.89,257.84,429.71,6714.29,44.61,0.0848,0.141,0.1039,0.1148,0.0707,0.2452,0.1312,0.0381,0.0636
USER_146,2023,7,3250.03,1,Independence Day; Eid al-Adha,2,275.96,338.23,317.86,245.22,185.95,984.67,370.66,148.32,203.32,3070.19,179.84,0.0849,0.1041,0.0978,0.0755,0.0572,0.303,0.114,0.0456,0.0626
USER_149,2023,7,2458.03,1,Independence Day; Eid al-Adha,2,258.65,248.92,290.27,219.52,128.31,667.88,252.15,126.89,138.18,2330.77,127.26,0.1052,0.1013,0.1181,0.0893,0.0522,0.2717,0.1026,0.0516,0.0562
USER_152,2023,7,12306.96,5,Independence Day; Eid al-Adha,2,1177.64,1317.86,1354.03,1289.83,671.58,2717.21,1596.0,733.33,719.19,11576.67,730.29,0.0957,0.1071,0.11,0.1048,0.0546,0.2208,0.1297,0.0596,0.0584
USER_155,2023,7,11873.1,5,Independence Day; Eid al-Adha,2,1250.33,1372.96,1112.1,1041.81,864.92,2570.91,1511.06,511.56,645.54,10881.19,991.91,0.1053,0.1156,0.0937,0.0877,0.0728,0.2165,0.1273,0.0431,0.0544
USER_160,2023,7,6793.18,3,Independence Day; Eid al-Adha,2,546.3,931.42,687.76,487.43,470.97,1577.37,797.28,339.29,456.26,6294.08,499.1,0.0804,0.1371,0.1012,0.0718,0.0693,0.2322,0.1174,0.0499,0.0672
USER_161,2023,7,5660.71,3,Independence Day; Eid al-Adha,2,438.04,653.2,618.25,540.27,339.02,1443.7,522.22,287.29,377.81,5219.8,440.91,0.0774,0.1154,0.1092,0.0954,0.0599,0.255,0.0923,0.0508,0.0667
USER_162,2023,7,3100.78,1,Independence Day; Eid al-Adha,2,250.49,357.42,296.86,351.86,216.44,996.41,378.48,160.59,138.41,3146.96,-46.18,0.0808,0.1153,0.0957,0.1135,0.0698,0.3213,0.1221,0.0518,0.0446
USER_189,2023,7,8777.63,4,Independence Day; Eid al-Adha,2,838.96,1213.18,913.96,806.31,530.12,1627.44,1145.84,362.37,580.21,8018.39,759.24,0.0956,0.1382,0.1041,0.0919,0.0604,0.1854,0.1305,0.0413,0.0661
USER_201,2023,7,7522.25,4,Independence Day; Eid al-Adha,2,725.43,911.23,738.63,728.27,529.18,2201.22,1084.34,380.58,513.48,7812.36,-290.11,0.0964,0.1211,0.0982,0.0968,0.0703,0.2926,0.1442,0.0506,0.0683
USER_202,2023,7,4114.18,2,Independence Day; Eid al-Adha,2,362.39,435.68,439.38,438.89,235.15,1258.43,498.61,223.94,275.42,4167.89,-53.71,0.0881,0.1059,0.1068,0.1067,0.0572,0.3059,0.1212,0.0544,0.0669
USER_205,2023,7,6533.81,3,Independence Day; Eid al-Adha,2,658.37,774.78,519.0,517.08,421.76,1428.81,793.17,313.45,460.46,5886.88,646.93,0.1008,0.1186,0.0794,0.0791,0.0646,0.2187,0.1214,0.048,0.0705
USER_207,2023,7,3981.78,2,Independence Day; Eid al-Adha,2,407.31,476.68,334.99,366.32,240.43,982.24,436.85,225.27,198.86,3668.95,312.83,0.1023,0.1197,0.0841,0.092,0.0604,0.2467,0.1097,0.0566,0.0499
USER_226,2023,7,9537.4,5,Independence Day; Eid al-Adha,2,966.18,1055.4,854.63,875.27,618.32,2869.55,996.28,401.58,597.07,9234.28,303.12,0.1013,0.1107,0.0896,0.0918,0.0648,0.3009,0.1045,0.0421,0.0626
USER_229,2023,7,3123.53,1,Independence Day; Eid al-Adha,2,332.41,395.39,363.23,234.79,140.65,710.15,299.62,173.99,203.91,2854.14,269.39,0.1064,0.1266,0.1163,0.0752,0.045,0.2274,0.0959,0.0557,0.0653
USER_230,2023,7,3294.98,1,Independence Day; Eid al-Adha,2,352.08,369.19,328.84,281.89,198.29,1000.4,353.21,144.18,231.9,3259.98,35.0,0.1069,0.112,0.0998,0.0856,0.0602,0.3036,0.1072,0.0438,0.0704
USER_234,2023,7,6282.7,3,Independence Day; Eid al-Adha,2,690.2,766.85,719.78,562.22,385.22,1575.95,617.63,359.76,459.76,6137.37,145.33,0.1099,0.1221,0.1146,0.0895,0.0613,0.2508,0.0983,0.0573,0.0732
USER_235,2023,7,2648.86,1,Independence Day; Eid al-Adha,2,273.98,365.49,243.34,281.74,156.05,681.77,313.71,155.47,159.89,2631.44,17.42,0.1034,0.138,0.0919,0.1064,0.0589,0.2574,0.1184,0.0587,0.0604
USER_251,2023,7,7834.37,4,Independence Day; Eid al-Adha,2,814.97,902.5,663.17,864.38,485.07,1831.09,1149.88,446.72,469.36,7627.14,207.23,0.104,0.1152,0.0846,0.1103,0.0619,0.2337,0.1468,0.057,0.0599
USER_254,2023,7,11166.08,5,Independence Day; Eid al-Adha,2,797.82,1418.87,1074.69,1103.12,685.97,2942.05,1510.99,588.8,722.84,10845.15,320.93,0.0715,0.1271,0.0962,0.0988,0.0614,0.2635,0.1353,0.0527,0.0647
USER_260,2023,7,9296.93,5,Independence Day; Eid al-Adha,2,652.62,1121.66,953.67,722.0,441.3,2125.64,973.32,409.15,528.38,7927.74,1369.19,0.0702,0.1206,0.1026,0.0777,0.0475,0.2286,0.1047,0.044,0.0568
USER_261,2023,7,8396.92,4,Independence Day; Eid al-Adha,2,706.96,1000.98,935.88,588.8,591.58,1579.9,1282.56,536.84,578.35,7801.85,595.07,0.0842,0.1192,0.1115,0.0701,0.0705,0.1882,0.1527,0.0639,0.0689
USER_272,2023,7,8637.49,4,Independence Day; Eid al-Adha,2,769.32,1192.92,945.69,831.44,398.55,2509.52,1056.03,415.05,610.08,8728.6,-91.11,0.0891,0.1381,0.1095,0.0963,0.0461,0.2905,0.1223,0.0481,0.0706
USER_275,2023,7,13306.55,5,Independence Day; Eid al-Adha,2,1126.75,1413.78,1127.26,974.26,711.5,4274.62,1590.85,492.77,965.71,12677.5,629.05,0.0847,0.1062,0.0847,0.0732,0.0535,0.3212,0.1196,0.037,0.0726
USER_276,2023,7,11547.43,5,Independence Day; Eid al-Adha,2,960.91,1273.43,1100.29,1108.75,610.2,2886.53,1485.99,678.34,560.1,10664.54,882.89,0.0832,0.1103,0.0953,0.096,0.0528,0.25,0.1287,0.0587,0.0485
USER_277,2023,7,11785.46,5,Independence Day; Eid al-Adha,2,1067.5,1527.71,1134.75,1123.13,640.89,2415.35,1100.0,664.32,881.39,10555.04,1230.42,0.0906,0.1296,0.0963,0.0953,0.0544,0.2049,0.0933,0.0564,0.0748
USER_281,2023,7,11808.99,5,Independence Day; Eid al-Adha,2,889.68,1327.07,1337.48,847.18,818.7,2608.14,1533.36,778.53,603.98,10744.12,1064.87,0.0753,0.1124,0.1133,0.0717,0.0693,0.2209,0.1298,0.0659,0.0511
USER_299,2023,7,2819.61,1,Independence Day; Eid al-Adha,2,251.41,343.46,289.59,217.26,137.72,730.53,282.05,150.94,164.69,2567.65,251.96,0.0892,0.1218,0.1027,0.0771,0.0488,0.2591,0.1,0.0535,0.0584
USER_305,2023,7,8768.6,4,Independence Day; Eid al-Adha,2,865.38,927.11,1133.28,824.36,427.44,2284.52,1130.21,494.16,459.86,8546.32,222.28,0.0987,0.1057,0.1292,0.094,0.0487,0.2605,0.1289,0.0564,0.0524
USER_315,2023,7,2598.88,1,Independence Day; Eid al-Adha,2,296.47,287.28,237.04,222.65,142.89,673.79,311.34,121.17,154.58,2447.21,151.67,0.1141,0.1105,0.0912,0.0857,0.055,0.2593,0.1198,0.0466,0.0595
USER_317,2023,7,5017.39,2,Independence Day; Eid al-Adha,2,447.05,677.34,625.51,411.49,315.76,976.91,599.62,255.52,300.81,4610.01,407.38,0.0891,0.135,0.1247,0.082,0.0629,0.1947,0.1195,0.0509,0.06
USER_328,2023,7,3928.98,2,Independence Day; Eid al-Adha,2,394.7,517.94,372.1,438.55,207.67,849.03,520.33,193.81,217.15,3711.28,217.7,0.1005,0.1318,0.0947,0.1116,0.0529,0.2161,0.1324,0.0493,0.0553
USER_337,2023,7,7120.58,3,Independence Day; Eid al-Adha,2,670.22,765.49,728.32,613.68,452.1,1717.59,1041.74,325.99,514.75,6829.88,290.7,0.0941,0.1075,0.1023,0.0862,0.0635,0.2412,0.1463,0.0458,0.0723
USER_339,2023,7,3878.92,2,Independence Day; Eid al-Adha,2,386.15,426.06,381.89,353.98,217.62,1025.79,513.31,211.53,224.53,3740.86,138.06,0.0996,0.1098,0.0985,0.0913,0.0561,0.2645,0.1323,0.0545,0.0579
USER_342,2023,7,7179.93,3,Independence Day; Eid al-Adha,2,666.91,763.87,707.82,584.96,443.62,1550.59,1093.08,347.18,513.33,6671.36,508.57,0.0929,0.1064,0.0986,0.0815,0.0618,0.216,0.1522,0.0484,0.0715
USER_348,2023,7,5425.09,3,Independence Day; Eid al-Adha,2,521.32,650.42,563.59,462.44,289.86,1395.93,697.52,212.04,279.24,5072.36,352.73,0.0961,0.1199,0.1039,0.0852,0.0534,0.2573,0.1286,0.0391,0.0515
USER_357,2023,7,6435.36,3,Independence Day; Eid al-Adha,2,516.97,893.69,628.49,668.52,323.54,1722.45,715.57,311.66,371.71,6152.6,282.76,0.0803,0.1389,0.0977,0.1039,0.0503,0.2677,0.1112,0.0484,0.0578
USER_362,2023,7,8278.23,4,Independence Day; Eid al-Adha,2,762.49,984.82,767.81,661.81,395.4,1817.28,1047.59,309.91,426.48,7173.59,1104.64,0.0921,0.119,0.0928,0.0799,0.0478,0.2195,0.1265,0.0374,0.0515
